Gene stable ID	Macaque gene stable ID	Macaque gene name	Gene name
ENSMUSG00000076460	ENSMMUG00000032669	MIR744	Mir744
ENSMUSG00000018334	ENSMMUG00000017888	KSR1	Ksr1
ENSMUSG00000026697	ENSMMUG00000013649	MYOC	Myoc
ENSMUSG00000021596	ENSMMUG00000001397	MCTP1	Mctp1
ENSMUSG00000032278	ENSMMUG00000014886	PAQR5	Paqr5
ENSMUSG00000024222	ENSMMUG00000011520	FKBP5	Fkbp5
ENSMUSG00000037474	ENSMMUG00000010176	DTL	Dtl
ENSMUSG00000082229	ENSMMUG00000004793	NAP1L2	Nap1l2
ENSMUSG00000055865	ENSMMUG00000058665	TAFA3	Tafa3
ENSMUSG00000031326	ENSMMUG00000013449	CDX4	Cdx4
ENSMUSG00000032549	ENSMMUG00000008919	RAB6B	Rab6b
ENSMUSG00000031327	ENSMMUG00000023236	CHIC1	Chic1
ENSMUSG00000002228	ENSMMUG00000007767	PPM1J	Ppm1j
ENSMUSG00000021362	ENSMMUG00000007719	GCM2	Gcm2
ENSMUSG00000022214	ENSMMUG00000014391	DCAF11	Dcaf11
ENSMUSG00000028571	ENSMMUG00000015972	CYP2J2	Cyp2j13
ENSMUSG00000032252	ENSMMUG00000021364	GLCE	Glce
ENSMUSG00000038651	ENSMMUG00000007720	SYCP2L	Sycp2l
ENSMUSG00000028271	ENSMMUG00000002794	GTF2B	Gtf2b
ENSMUSG00000030220	ENSMMUG00000053781	ARHGDIB	Arhgdib
ENSMUSG00000046846	ENSMMUG00000063939	SPESP1	Spesp1
ENSMUSG00000032553	ENSMMUG00000008918	SRPRB	Srprb
ENSMUSG00000021364	ENSMMUG00000013908	ELOVL2	Elovl2
ENSMUSG00000065130	ENSMMUG00000040351	U6	Gm24457
ENSMUSG00000063564	ENSMMUG00000004000	COL23A1	Col23a1
ENSMUSG00000076269	ENSMMUG00000032934	mml-mir-374b	Mir374b
ENSMUSG00000106465	ENSMMUG00000032957	mml-mir-374a	Mir374c
ENSMUSG00000031330	ENSMMUG00000053524	ZCCHC13	Zcchc13
ENSMUSG00000032087	ENSMMUG00000007794	DSCAML1	Dscaml1
ENSMUSG00000029913	ENSMMUG00000003249	PRDM5	Prdm5
ENSMUSG00000028538	ENSMMUG00000015555	ST3GAL3	St3gal3
ENSMUSG00000026439	ENSMMUG00000018803	RBBP5	Rbbp5
ENSMUSG00000093806	ENSMMUG00000032601	ASMT	Asmt
ENSMUSG00000020642	ENSMMUG00000045908	RNF144A	Rnf144a
ENSMUSG00000091264	ENSMMUG00000046520	SMIM13	Smim13
ENSMUSG00000024223	ENSMMUG00000059809	ARMC12	Armc12
ENSMUSG00000021365	ENSMMUG00000016135	NEDD9	Nedd9
ENSMUSG00000022800	ENSMMUG00000048439	FYTTD1	Fyttd1
ENSMUSG00000018347	ENSMMUG00000018541	ZNF18	Zkscan6
ENSMUSG00000103906	ENSMMUG00000014668	TIGD5	Tigd5
ENSMUSG00000102758	ENSMMUG00000045509	NAALADL2	Naaladl2
ENSMUSG00000022570	ENSMMUG00000014664	GFUS	Gfus
ENSMUSG00000063887	ENSMMUG00000004671	NLGN1	Nlgn1
ENSMUSG00000020641	ENSMMUG00000015969	RSAD2	Rsad2
ENSMUSG00000017677	ENSMMUG00000020226	WSB1	Wsb1
ENSMUSG00000038805	ENSMMUG00000014824	SIX3	Six3
ENSMUSG00000024225	ENSMMUG00000015384	CLPS	Clps
ENSMUSG00000064330	ENSMMUG00000050529	PDE6H	Pde6h
ENSMUSG00000073001	ENSMMUG00000022081	CYLC1	Cylc1
ENSMUSG00000051592	ENSMMUG00000045093	CCNB3	Ccnb3
ENSMUSG00000039335	ENSMMUG00000040869	SPATA16	Spata16
ENSMUSG00000062252	ENSMMUG00000063626	LHFPL5	Lhfpl5
ENSMUSG00000024811	ENSMMUG00000007478	TNKS2	Tnks2
ENSMUSG00000029701	ENSMMUG00000007250	RBM28	Rbm28
ENSMUSG00000032842	ENSMMUG00000015569	ABCC10	Abcc10
ENSMUSG00000015224	ENSMMUG00000015972	CYP2J2	Cyp2j9
ENSMUSG00000030539	ENSMMUG00000023816	SEMA4B	Sema4b
ENSMUSG00000050846	ENSMMUG00000016714	ZNF623	Zfp623
ENSMUSG00000056752	ENSMMUG00000018539	DNAH9	Dnah9
ENSMUSG00000062393	ENSMMUG00000016492	DGKK	Dgkk
ENSMUSG00000032249	ENSMMUG00000022717	ANP32A	Anp32a
ENSMUSG00000048174	ENSMMUG00000018802	TMEM81	Tmem81
ENSMUSG00000002227	ENSMMUG00000059489	MOV10	Mov10
ENSMUSG00000005501	ENSMMUG00000005650	USP40	Usp40
ENSMUSG00000059003	ENSMMUG00000010142	GRIN2A	Grin2a
ENSMUSG00000042386	ENSMMUG00000007185	TEX13B	Tex13b
ENSMUSG00000063704	ENSMMUG00000001187	MAPK15	Mapk15
ENSMUSG00000078639	ENSMMUG00000006756	C1H1orf87	Gm12695
ENSMUSG00000020638	ENSMMUG00000015968	CMPK2	Cmpk2
ENSMUSG00000031430	ENSMMUG00000007189	VSIG1	Vsig1
ENSMUSG00000022215	ENSMMUG00000049910	FITM1	Fitm1
ENSMUSG00000046761	ENSMMUG00000014257	FAM83H	Fam83h
ENSMUSG00000079654	ENSMMUG00000037473	PRRT4	Prrt4
ENSMUSG00000022216	ENSMMUG00000012462	PSME1	Psme1
ENSMUSG00000076143	ENSMMUG00000032846	mml-mir-708	Mir708
ENSMUSG00000041729	ENSMMUG00000006356	CORO2B	Coro2b
ENSMUSG00000053930	ENSMMUG00000018538	SHISA6	Shisa6
ENSMUSG00000046913	ENSMMUG00000059848	OR5B2	Or5b99
ENSMUSG00000033326	ENSMMUG00000012479	KDM4A	Kdm4a
ENSMUSG00000048070	ENSMMUG00000063621	PIRT	Pirt
ENSMUSG00000031429	ENSMMUG00000016981	PSMD10	Psmd10
ENSMUSG00000030222	ENSMMUG00000010460	RERG	Rerg
ENSMUSG00000050270	ENSMMUG00000004872	TMEM220	Tmem220
ENSMUSG00000022568	ENSMMUG00000013552	SCRIB	Scrib
ENSMUSG00000119251	ENSMMUG00000054020	U6	Gm22443
ENSMUSG00000035578	ENSMMUG00000031190	IQCG	Iqcg
ENSMUSG00000066027	ENSMMUG00000057550		Pramel51
ENSMUSG00000066027	ENSMMUG00000055233		Pramel51
ENSMUSG00000066027	ENSMMUG00000056436	PRAMEF12	Pramel51
ENSMUSG00000066027	ENSMMUG00000054309		Pramel51
ENSMUSG00000066027	ENSMMUG00000058440		Pramel51
ENSMUSG00000066027	ENSMMUG00000058407		Pramel51
ENSMUSG00000066027	ENSMMUG00000054892		Pramel51
ENSMUSG00000066027	ENSMMUG00000056227		Pramel51
ENSMUSG00000079418	ENSMMUG00000007190	ATG4A	Atg4a
ENSMUSG00000074129	ENSMMUG00000009018		Rpl13a
ENSMUSG00000074129	ENSMMUG00000007551		Rpl13a
ENSMUSG00000020910	ENSMMUG00000057593	ADPRM	Adprm
ENSMUSG00000029910	ENSMMUG00000039047		Mad2l1
ENSMUSG00000029910	ENSMMUG00000054168		Mad2l1
ENSMUSG00000037490	ENSMMUG00000022921	SLC2A12	Slc2a12
ENSMUSG00000032554	ENSMMUG00000008916	TF	Trf
ENSMUSG00000069844	ENSMMUG00000013833	SCO1	Sco1
ENSMUSG00000069844	ENSMMUG00000042267		Sco1
ENSMUSG00000071359	ENSMMUG00000022920	TBPL1	Tbpl1
ENSMUSG00000021036	ENSMMUG00000013556	SPTLC2	Sptlc2
ENSMUSG00000018820	ENSMMUG00000015503	ZFYVE27	Zfyve27
ENSMUSG00000054226	ENSMMUG00000030805	TPRKB	Tprkb
ENSMUSG00000020908	ENSMMUG00000064405	MYH3	Myh3
ENSMUSG00000022802	ENSMMUG00000000051	LMLN	Lmln
ENSMUSG00000045680	ENSMMUG00000064455	TCF21	Tcf21
ENSMUSG00000061983	ENSMMUG00000006463		Rps12
ENSMUSG00000061983	ENSMMUG00000013237		Rps12
ENSMUSG00000054727	ENSMMUG00000063989	SYCP3	1700013H16Rik
ENSMUSG00000089370	ENSMMUG00000036847	U6	Gm22140
ENSMUSG00000089370	ENSMMUG00000025675	U6	Gm22140
ENSMUSG00000089370	ENSMMUG00000027465	U6	Gm22140
ENSMUSG00000036510	ENSMMUG00000018511	CDH8	Cdh8
ENSMUSG00000022807	ENSMMUG00000017125	OSBPL11	Osbpl11
ENSMUSG00000079036	ENSMMUG00000023626	ALKBH1	Alkbh1
ENSMUSG00000054626	ENSMMUG00000063989	SYCP3	Xlr
ENSMUSG00000004591	ENSMMUG00000020588	PKN2	Pkn2
ENSMUSG00000026707	ENSMMUG00000007451	NSUN6	Nsun6
ENSMUSG00000070063	ENSMMUG00000024847	SNORA33	Snora33
ENSMUSG00002076971	ENSMMUG00000033610	SNORD100	Snord100
ENSMUSG00000077440	ENSMMUG00000024902	SNORD101	Gm23130
ENSMUSG00000037697	ENSMMUG00000014197	DDHD1	Ddhd1
ENSMUSG00000037455	ENSMMUG00000013236	SLC18B1	Slc18b1
ENSMUSG00000042532	ENSMMUG00000056243	GOLGA7B	Golga7b
ENSMUSG00000026020	ENSMMUG00000000582	NOP58	Nop58
ENSMUSG00000022808	ENSMMUG00000011106	SNX4	Snx4
ENSMUSG00000004865	ENSMMUG00000018557	SRPK1	Srpk1
ENSMUSG00000018822	ENSMMUG00000064002	SFRP5	Sfrp5
ENSMUSG00000071662	ENSMMUG00000014368	POLR2G	Polr2g
ENSMUSG00002076596	ENSMMUG00000047794		Gm54509
ENSMUSG00002076596	ENSMMUG00000024125	SNORA58	Gm54509
ENSMUSG00000032243	ENSMMUG00000004026	ITGA11	Itga11
ENSMUSG00000021040	ENSMMUG00000029256	SLIRP	Slirp
ENSMUSG00000040605	ENSMMUG00000004257	BACE2	Bace2
ENSMUSG00000071661	ENSMMUG00000056054	ZBTB3	Zbtb3
ENSMUSG00000071660	ENSMMUG00000039671	TTC9C	Ttc9c
ENSMUSG00000045179	ENSMMUG00000013179	SOX3	Sox3
ENSMUSG00000021039	ENSMMUG00000005402	SNW1	Snw1
ENSMUSG00000020010	ENSMMUG00000015090	VNN3	Vnn3
ENSMUSG00000025333	ENSMMUG00000006192	GPR143	Gpr143
ENSMUSG00000071659	ENSMMUG00000051635	HNRNPUL2	Hnrnpul2
ENSMUSG00000033295	ENSMMUG00000012477	PTPRF	Ptprf
ENSMUSG00000037440	ENSMMUG00000015089	VNN1	Vnn1
ENSMUSG00000065818	ENSMMUG00000023932	SNORD35A	Snord35a
ENSMUSG00000065878	ENSMMUG00000026039	SNORD34	Snord34
ENSMUSG00000065530	ENSMMUG00000026997	mml-mir-99a	Mir99a
ENSMUSG00000065557	ENSMMUG00000027098	MIRLET7C	Mirlet7c-1
ENSMUSG00000065219	ENSMMUG00000033322	SNORD33	Snord32a
ENSMUSG00000065219	ENSMMUG00000024323	SNORD33	Snord32a
ENSMUSG00000113805	ENSMMUG00000043715	EIF1AY	Eif1ad12
ENSMUSG00000079034	ENSMMUG00000043715	EIF1AY	Eif1ad8
ENSMUSG00000067215	ENSMMUG00000052760	USP51	Usp51
ENSMUSG00000092019	ENSMMUG00000043715	EIF1AY	Eif1ad6
ENSMUSG00000071658	ENSMMUG00000042036	GNG3	Gng3
ENSMUSG00000056379	ENSMMUG00000015088	TAAR1	Taar1
ENSMUSG00000047238	ENSMMUG00000046259	MAGEH1	Mageh1
ENSMUSG00000059763	ENSMMUG00000004987	TAAR2	Taar2
ENSMUSG00000113489	ENSMMUG00000007877	UBL5	Ubl5b
ENSMUSG00000095724	ENSMMUG00000043715	EIF1AY	Eif1ad19
ENSMUSG00000071657	ENSMMUG00000014363	BSCL2	Bscl2
ENSMUSG00000069708	ENSMMUG00000004988		Taar3
ENSMUSG00000113201	ENSMMUG00000043715	EIF1AY	Eif1ad13
ENSMUSG00000079031	ENSMMUG00000043715	EIF1AY	Eif1ad2
ENSMUSG00000069707	ENSMMUG00000039810		Taar4
ENSMUSG00000046180	ENSMMUG00000032328		Magea13
ENSMUSG00000046180	ENSMMUG00000064028		Magea13
ENSMUSG00000046180	ENSMMUG00000055949		Magea13
ENSMUSG00000046180	ENSMMUG00000016642	MAGEC2	Magea13
ENSMUSG00000046180	ENSMMUG00000059983		Magea13
ENSMUSG00000046180	ENSMMUG00000017517		Magea13
ENSMUSG00000046180	ENSMMUG00000049656		Magea13
ENSMUSG00000046180	ENSMMUG00000046702	MAGEA8	Magea13
ENSMUSG00000046180	ENSMMUG00000057638		Magea13
ENSMUSG00000046180	ENSMMUG00000051189		Magea13
ENSMUSG00000046180	ENSMMUG00000040274	MAGEA4	Magea13
ENSMUSG00000069706	ENSMMUG00000004989	TAAR5	Taar5
ENSMUSG00000113951	ENSMMUG00000007877	UBL5	Ubl5c
ENSMUSG00000072905	ENSMMUG00000043715	EIF1AY	Eif1ad3
ENSMUSG00000018995	ENSMMUG00000004649	NARS2	Nars2
ENSMUSG00000070110	ENSMMUG00000027068	mml-mir-504	Mir504
ENSMUSG00000088647	ENSMMUG00000036341	U6	Gm26487
ENSMUSG00000113971	ENSMMUG00000043715	EIF1AY	Eif1ad4
ENSMUSG00000096619	ENSMMUG00000043715	EIF1AY	Eif1ad14
ENSMUSG00000045180	ENSMMUG00000006193	SHROOM2	Shroom2
ENSMUSG00000096276	ENSMMUG00000057550		Gm2042
ENSMUSG00000096276	ENSMMUG00000055233		Gm2042
ENSMUSG00000096276	ENSMMUG00000056436	PRAMEF12	Gm2042
ENSMUSG00000096276	ENSMMUG00000054309		Gm2042
ENSMUSG00000096276	ENSMMUG00000058440		Gm2042
ENSMUSG00000096276	ENSMMUG00000058407		Gm2042
ENSMUSG00000096276	ENSMMUG00000054892		Gm2042
ENSMUSG00000096276	ENSMMUG00000056227		Gm2042
ENSMUSG00002076868	ENSMMUG00000027919	U6	Gm55847
ENSMUSG00002076868	ENSMMUG00000034131	U6	Gm55847
ENSMUSG00002076868	ENSMMUG00000036874	U6	Gm55847
ENSMUSG00000027248	ENSMMUG00000054976		Pdia3
ENSMUSG00000027248	ENSMMUG00000001682	PDIA3	Pdia3
ENSMUSG00000031673	ENSMMUG00000005520	CDH11	Cdh11
ENSMUSG00000030257	ENSMMUG00000020014	SRGAP3	Srgap3
ENSMUSG00000019998	ENSMMUG00000004994	STX7	Stx7
ENSMUSG00000027246	ENSMMUG00000001683	ELL3	Ell3
ENSMUSG00000031583	ENSMMUG00000022655	WRN	Wrn
ENSMUSG00000077345	ENSMMUG00000033069	SNORD70	Snord70
ENSMUSG00000077358	ENSMMUG00000033230	SNORD70B	Gm26293
ENSMUSG00000089512	ENSMMUG00000035551	SNORD11B	Gm26287
ENSMUSG00000089093	ENSMMUG00000037056	SNORD11	Snord11
ENSMUSG00000037461	ENSMMUG00000010174	INTS7	Ints7
ENSMUSG00000032244	ENSMMUG00000008311	FEM1B	Fem1b
ENSMUSG00000006373	ENSMMUG00000014466	PGRMC1	Pgrmc1
ENSMUSG00000043987	ENSMMUG00000007791	CEP164	Cep164
ENSMUSG00000030538	ENSMMUG00000004376	CIB1	Cib1
ENSMUSG00000096049	ENSMMUG00000043715	EIF1AY	Eif1ad17
ENSMUSG00000096803	ENSMMUG00000043715	EIF1AY	Eif1ad16
ENSMUSG00000020000	ENSMMUG00000004996	MOXD1	Moxd1
ENSMUSG00000095717	ENSMMUG00000043715	EIF1AY	Eif1ad11
ENSMUSG00000114075	ENSMMUG00000043715	EIF1AY	Eif1ad18
ENSMUSG00000017418	ENSMMUG00000007453	ARL5B	Arl5b
ENSMUSG00000095799	ENSMMUG00000043715	EIF1AY	Eif1ad10
ENSMUSG00000079029	ENSMMUG00000043715	EIF1AY	Eif1ad7
ENSMUSG00000015597	ENSMMUG00000011567	ZNF318	Zfp318
ENSMUSG00000093847	ENSMMUG00000043715	EIF1AY	Eif1ad15
ENSMUSG00000021044	ENSMMUG00000023627	ADCK1	Adck1
ENSMUSG00000037636	ENSMMUG00000020282	SLC25A43	Slc25a43
ENSMUSG00000064530	ENSMMUG00000028279		Gm23613
ENSMUSG00000059939	ENSMMUG00000018699	C1H1orf159	9430015G10Rik
ENSMUSG00000016308	ENSMMUG00000022667	UBE2A	Ube2a
ENSMUSG00000071656	ENSMMUG00000031129	LRRN4CL	Lrrn4cl
ENSMUSG00000022217	ENSMMUG00000012471	EMC9	Emc9
ENSMUSG00000019997	ENSMMUG00000014150	CCN2	Ccn2
ENSMUSG00000071655	ENSMMUG00000005761	UBXN1	Ubxn1
ENSMUSG00000025129	ENSMMUG00000009243	PPP1R27	Ppp1r27
ENSMUSG00000023968	ENSMMUG00000022942	CRIP3	Crip3
ENSMUSG00000025130	ENSMMUG00000009242	P4HB	P4hb
ENSMUSG00000037370	ENSMMUG00000014151	ENPP1	Enpp1
ENSMUSG00000020633	ENSMMUG00000023273	DCDC2C	Dcdc2c
ENSMUSG00000070372	ENSMMUG00000015668	CAPZA1	Capza1
ENSMUSG00000065309	ENSMMUG00000026608	U6	Gm23244
ENSMUSG00000065309	ENSMMUG00000043471	U6	Gm23244
ENSMUSG00000065309	ENSMMUG00000035409	U6	Gm23244
ENSMUSG00000067336	ENSMMUG00000009009	BMPR2	Bmpr2
ENSMUSG00000050973	ENSMMUG00000029504	GDPGP1	Gdpgp1
ENSMUSG00000020636	ENSMMUG00000004632	ALLC	Allc
ENSMUSG00000110404	ENSMMUG00000032293	RNF223	Rnf223
ENSMUSG00000028565	ENSMMUG00000013840	NFIA	Nfia
ENSMUSG00000006154	ENSMMUG00000053613		Eps8l1
ENSMUSG00000006154	ENSMMUG00000021945	EPS8L1	Eps8l1
ENSMUSG00000030002	ENSMMUG00000021537	DUSP11	Dusp11
ENSMUSG00000079197	ENSMMUG00000012473	PSME2	Psme2
ENSMUSG00000070167	ENSMMUG00000026410		Snora57
ENSMUSG00000070167	ENSMMUG00000024976		Snora57
ENSMUSG00000071652	ENSMMUG00000013949	INTS5	Ints5
ENSMUSG00000071650	ENSMMUG00000018117	GANAB	Ganab
ENSMUSG00000002524	ENSMMUG00000013558	PUF60	Puf60
ENSMUSG00000075520	ENSMMUG00000048865	MALRD1	Malrd1
ENSMUSG00000074884	ENSMMUG00000022770		Serf2
ENSMUSG00000088851	ENSMMUG00000024461		Gm24728
ENSMUSG00000088851	ENSMMUG00000026100		Gm24728
ENSMUSG00000036196	ENSMMUG00000008442	SLC26A8	Slc26a8
ENSMUSG00000049184	ENSMMUG00000022654	PURG	Purg
ENSMUSG00000006423	ENSMMUG00000039223		Steep1
ENSMUSG00000064068	ENSMMUG00000008506	MTX1	Mtx1
ENSMUSG00000009628	ENSMMUG00000020821	TEX15	Tex15
ENSMUSG00000030001	ENSMMUG00000020852	FIGLA	Figla
ENSMUSG00000080374	ENSMMUG00000033862	MIR1282	Gm22953
ENSMUSG00000032245	ENSMMUG00000011703	CLN6	Cln6
ENSMUSG00000038671	ENSMMUG00000000169	ARFRP1	Arfrp1
ENSMUSG00000030264	ENSMMUG00000017307	THUMPD3	Thumpd3
ENSMUSG00000031871	ENSMMUG00000023525	CDH5	Cdh5
ENSMUSG00000041040	ENSMMUG00000021152	FAM117B	Fam117b
ENSMUSG00000020630	ENSMMUG00000014475	RNASEH1	Rnaseh1
ENSMUSG00000037628	ENSMMUG00000012323	CDKN3	Cdkn3
ENSMUSG00000032479	ENSMMUG00000003823	MAP4	Map4
ENSMUSG00000009630	ENSMMUG00000020819	PPP2CB	Ppp2cb
ENSMUSG00000053024	ENSMMUG00000018797	CNTN2	Cntn2
ENSMUSG00000044149	ENSMMUG00000022665	STEEP1	Nkrf
ENSMUSG00000020629	ENSMMUG00000019471	ADI1	Adi1
ENSMUSG00000052906	ENSMMUG00000029011	UBXN8	Ubxn8
ENSMUSG00000050379	ENSMMUG00000017669	SEPTIN6	Septin6
ENSMUSG00000077431	ENSMMUG00000025208	U6	Gm22591
ENSMUSG00000003500	ENSMMUG00000000710		Impdh1
ENSMUSG00000003500	ENSMMUG00000014509	IMPDH1	Impdh1
ENSMUSG00000067144	ENSMMUG00000022941	SLC22A7	Slc22a7
ENSMUSG00000020628	ENSMMUG00000019468	TRAPPC12	Trappc12
ENSMUSG00000031872	ENSMMUG00000064932	BEAN1	Bean1
ENSMUSG00000075590	ENSMMUG00000028891	NRBP2	Nrbp2
ENSMUSG00000039987	ENSMMUG00000009008	PHTF2	Phtf2
ENSMUSG00000015759	ENSMMUG00000012325	CNIH1	Cnih1
ENSMUSG00000004508	ENSMMUG00000017477	GAB2	Gab2
ENSMUSG00000019989	ENSMMUG00000017549	ENPP3	Enpp3
ENSMUSG00000015599	ENSMMUG00000017322	TTBK1	Ttbk1
ENSMUSG00000036834	ENSMMUG00000018341	PLCH1	Plch1
ENSMUSG00000031584	ENSMMUG00000039030	GSR	Gsr
ENSMUSG00000014164	ENSMMUG00000011925	KLHL3	Klhl3
ENSMUSG00000047098	ENSMMUG00000012474	RNF31	Rnf31
ENSMUSG00000027245	ENSMMUG00000022768	HYPK	Hypk
ENSMUSG00000025132	ENSMMUG00000009949	ARHGDIA	Arhgdia
ENSMUSG00000077962	ENSMMUG00000033488	mml-mir-874	Mir874
ENSMUSG00000045435	ENSMMUG00000009007	TMEM60	Tmem60
ENSMUSG00000048222	ENSMMUG00000022773	MFAP1	Mfap1b
ENSMUSG00000040658	ENSMMUG00000013990	DNPH1	Dnph1
ENSMUSG00000050002	ENSMMUG00000058590	IDNK	Idnk
ENSMUSG00000035713	ENSMMUG00000017476	USP35	Usp35
ENSMUSG00000089162	ENSMMUG00000035927	U6	Gm24129
ENSMUSG00000039968	ENSMMUG00000009006	RSBN1L	Rsbn1l
ENSMUSG00000040327	ENSMMUG00000005434	CUL9	Cul9
ENSMUSG00000071649	ENSMMUG00000031126	B3GAT3	B3gat3
ENSMUSG00000025134	ENSMMUG00000012884	ALYREF	Alyref
ENSMUSG00000036613	ENSMMUG00000022879	EIPR1	Eipr1
ENSMUSG00000002108	ENSMMUG00000015598	NR1H3	Nr1h3
ENSMUSG00000049537	ENSMMUG00000005537	TECRL	Tecrl
ENSMUSG00000071647	ENSMMUG00000018112	EML3	Eml3
ENSMUSG00000045467	ENSMMUG00000054144	TTLL13	Ttll13
ENSMUSG00000021190	ENSMMUG00000013966	LGMN	Lgmn
ENSMUSG00000005312	ENSMMUG00000005024	UBQLN1	Ubqln1
ENSMUSG00000022565	ENSMMUG00000000388	PLEC	Plec
ENSMUSG00000025812	ENSMMUG00000019156	PARD3	Pard3
ENSMUSG00000044034	ENSMMUG00000012888	NPB	Npb
ENSMUSG00000026623	ENSMMUG00000020560	LPGAT1	Lpgat1
ENSMUSG00000035575	ENSMMUG00000020403	UTP6	Utp6
ENSMUSG00000039166	ENSMMUG00000000577	AKAP7	Akap7
ENSMUSG00000037936	ENSMMUG00000016486	SCARB1	Scarb1
ENSMUSG00000044400	ENSMMUG00000010476	SOWAHD	Sowahd
ENSMUSG00000093059	ENSMMUG00000056071	Metazoa_SRP	Gm24809
ENSMUSG00000093059	ENSMMUG00000063776	Metazoa_SRP	Gm24809
ENSMUSG00000093059	ENSMMUG00000061476	Metazoa_SRP	Gm24809
ENSMUSG00000093059	ENSMMUG00000058369	Metazoa_SRP	Gm24809
ENSMUSG00000093059	ENSMMUG00000062360	Metazoa_SRP	Gm24809
ENSMUSG00000093059	ENSMMUG00000059639	Metazoa_SRP	Gm24809
ENSMUSG00000093059	ENSMMUG00000050281	Metazoa_SRP	Gm24809
ENSMUSG00000093059	ENSMMUG00000054338	Metazoa_SRP	Gm24809
ENSMUSG00000093059	ENSMMUG00000054985	Metazoa_SRP	Gm24809
ENSMUSG00000093059	ENSMMUG00000061339	Metazoa_SRP	Gm24809
ENSMUSG00000093059	ENSMMUG00000051562	Metazoa_SRP	Gm24809
ENSMUSG00000093059	ENSMMUG00000050810	Metazoa_SRP	Gm24809
ENSMUSG00000093059	ENSMMUG00000063264	Metazoa_SRP	Gm24809
ENSMUSG00000093059	ENSMMUG00000058417	Metazoa_SRP	Gm24809
ENSMUSG00000093059	ENSMMUG00000054979	Metazoa_SRP	Gm24809
ENSMUSG00000093059	ENSMMUG00000055624	Metazoa_SRP	Gm24809
ENSMUSG00000093059	ENSMMUG00000052949	Metazoa_SRP	Gm24809
ENSMUSG00000064883	ENSMMUG00000025504	Y_RNA	Gm24203
ENSMUSG00000064883	ENSMMUG00000027680	Y_RNA	Gm24203
ENSMUSG00000064883	ENSMMUG00000062437	Y_RNA	Gm24203
ENSMUSG00000064883	ENSMMUG00000025934	Y_RNA	Gm24203
ENSMUSG00000064883	ENSMMUG00000027775	Y_RNA	Gm24203
ENSMUSG00000064883	ENSMMUG00000047460	Y_RNA	Gm24203
ENSMUSG00000064883	ENSMMUG00000037304	Y_RNA	Gm24203
ENSMUSG00000064883	ENSMMUG00000026326	Y_RNA	Gm24203
ENSMUSG00000062014	ENSMMUG00000052273	GMFB	Gmfb
ENSMUSG00000033253	ENSMMUG00000023674	SZT2	Szt2
ENSMUSG00000044952	ENSMMUG00000017473	KCTD21	Kctd21
ENSMUSG00000021192	ENSMMUG00000015169	GOLGA5	Golga5
ENSMUSG00000040105	ENSMMUG00000059411	PLPP6	Plpp6
ENSMUSG00000024780	ENSMMUG00000000141	CDC37L1	Cdc37l1
ENSMUSG00000019978	ENSMMUG00000007758	EPB41L2	Epb41l2
ENSMUSG00000047084	ENSMMUG00000057144		Ngrn
ENSMUSG00000047084	ENSMMUG00000059888		Ngrn
ENSMUSG00000110206	ENSMMUG00000051892	FLT3LG	Flt3l
ENSMUSG00000064845	ENSMMUG00000052346	U6	Gm26203
ENSMUSG00000064845	ENSMMUG00000034611	U6	Gm26203
ENSMUSG00000064845	ENSMMUG00000060337	U6	Gm26203
ENSMUSG00000026018	ENSMMUG00000017364	ICA1L	Ica1l
ENSMUSG00000021194	ENSMMUG00000009971	CHGA	Chga
ENSMUSG00000068479	ENSMMUG00000022773	MFAP1	Mfap1a
ENSMUSG00000055128	ENSMMUG00000004594	CGRRF1	Cgrrf1
ENSMUSG00000021552	ENSMMUG00000063374	GKAP1	Gkap1
ENSMUSG00000057963	ENSMMUG00000009974	ITPK1	Itpk1
ENSMUSG00000026748	ENSMMUG00000015370	PLXDC2	Plxdc2
ENSMUSG00000079652	ENSMMUG00000014512	GARIN1A	Garin1a
ENSMUSG00000002325	ENSMMUG00000040817	IRF9	Irf9
ENSMUSG00000036390	ENSMMUG00000056103	GADD45A	Gadd45a
ENSMUSG00000026622	ENSMMUG00000005216	NEK2	Nek2
ENSMUSG00000015605	ENSMMUG00000000033	SRF	Srf
ENSMUSG00000028771	ENSMMUG00000009004	PTPN12	Ptpn12
ENSMUSG00000023972	ENSMMUG00000011670	PTK7	Ptk7
ENSMUSG00000071573	ENSMMUG00000014341	RNLS	Rnls
ENSMUSG00000096458	ENSMMUG00000044581	MOAP1	Moap1
ENSMUSG00000030223	ENSMMUG00000032109	PTPRO	Ptpro
ENSMUSG00000035704	ENSMMUG00000017472	ALG8	Alg8
ENSMUSG00000036908	ENSMMUG00000023184	UNC93B1	Unc93b1
ENSMUSG00000046675	ENSMMUG00000061833	TMEM251	Tmem251
ENSMUSG00000025137	ENSMMUG00000012889	PCYT2	Pcyt2
ENSMUSG00000091931	ENSMMUG00000049891	GON7	Gon7
ENSMUSG00000003546	ENSMMUG00000011668	KLC4	Klc4
ENSMUSG00000087813	ENSMMUG00000032769		Gm22490
ENSMUSG00000028563	ENSMMUG00000010931	TM2D1	Tm2d1
ENSMUSG00000037434	ENSMMUG00000056449	SLC30A1	Slc30a1
ENSMUSG00000041712	ENSMMUG00000004025	UBR7	Ubr7
ENSMUSG00000027582	ENSMMUG00000000171	ZGPAT	Zgpat
ENSMUSG00000029480	ENSMMUG00000017902	DHX37	Dhx37
